Fitur Kontras,Derajat 0,Derajat 45,Derajat 90,Derajat 135,Fitur Dissimilarity,Derajat 0,Derajat 45,Derajat 90,Derajat 135,Fitur Homogenitas,Derajat 0,Derajat 45,Derajat 90,Derajat 135,Fitur Entropi,Derajat 0,Derajat 45,Derajat 90,Derajat 135,Fitur ASM,Derajat 0,Derajat 45,Derajat 90,Derajat 135,Fitur Energy,Derajat 0,Derajat 45,Derajat 90,Derajat 135,Fitur Correlations,Derajat 0,Derajat 45,Derajat 90,Derajat 135
448_left,964.6159015763178,1376.373241061132,983.7274740484427,1387.4915647827763,448_left,3.995309496347562,5.589419454056132,4.075094194540561,5.632033833141101,448_left,0.9319609957275077,0.9322728851024888,0.9303486529151818,0.9324237344010609,448_left,1.0866215485183846,1.0941620932675513,1.0889809603387153,1.0919651787883506,448_left,0.7958950955041838,0.7991502061210006,0.7937873459192123,0.7996880644935754,448_left,0.8921295284341751,0.8939520155584418,0.8909474428490225,0.8942527967490934,448_left,0.7464931381773626,0.6368648407194885,0.738327614106049,0.6296441072238175
465_left,1112.3502345251825,1369.2279430988078,824.1356247597083,1367.5802383698583,465_left,4.594755863129564,5.576916570549792,3.467666282199156,5.567873894655904,465_left,0.9255098168037881,0.9285908524826721,0.9272526919547389,0.9288103862561052,465_left,1.1456676351225366,1.1414913389169201,1.130381214616388,1.1402458719923165,465_left,0.7825460728217832,0.7888258668441632,0.7830105134792004,0.7890707195248153,465_left,0.8846163421629646,0.8881586946284786,0.8848788128773343,0.8882965267999281,465_left,0.6840153743129771,0.6110443876875291,0.7658883766047998,0.6115124500032225
477_left,1639.5453440984247,1832.6988081507109,1069.0332333717804,1850.9893425605542,477_left,6.718216070742019,7.445690119184928,4.485905420991927,7.518769703960015,477_left,0.905219375259377,0.9105557742157319,0.9087905846946661,0.9093167376587501,477_left,1.3797772650261615,1.3639588636438702,1.3563059921925116,1.3680532431919854,477_left,0.7335537066230553,0.7433696908635824,0.7335384160204553,0.742043077567097,477_left,0.8564774991925096,0.8621888951172952,0.8564685726986457,0.8614192228915587,477_left,0.5787661913459164,0.5291409890846057,0.7253427957379192,0.5244417646932161
477_right,1393.2084275278753,1613.7566935793939,838.2066128412152,1596.0749096501352,477_right,5.702791234140717,6.541960784313725,3.5288427527873885,6.472202998846593,477_right,0.9209607944503861,0.924145005147322,0.925606083280152,0.9242547321316835,477_right,1.1769981140500407,1.1671447511306061,1.1496341956089389,1.167068343789007,477_right,0.7752020610178469,0.7822783162244552,0.7768437664453726,0.7820952373181521,477_right,0.8804555985498911,0.884464988693422,0.8813874099653186,0.884361485659655,477_right,0.5748834848585286,0.5075869149927241,0.7442341179777507,0.5129822399556997
553_left,1123.5558631295662,1358.5906651287967,708.0989465590152,1295.7030680507503,553_left,4.6077354863514,5.508558246828139,2.9821453287197235,5.262806612841214,553_left,0.934298911948904,0.9370647325960877,0.9373100810053338,0.9373234574400059,553_left,1.0286813558094408,1.0219886763471462,1.0060652060925284,1.0214482888338454,553_left,0.8089714519938135,0.8149795248951214,0.8101922364169223,0.8146011854488877,553_left,0.8994284029281117,0.9027621640803969,0.9001067916735893,0.9025525942840604,553_left,0.6609404700331272,0.5900131649414653,0.7863144113532596,0.6089909833177016
553_right,1028.439400230681,1224.1543713956175,678.942837370243,1216.1339792387544,553_right,4.223052672049212,4.970795847750862,2.853271818531334,4.941176470588235,553_right,0.9388564786128905,0.9416400689991341,0.941795066903715,0.9410825567779842,553_right,0.974210067125646,0.9668046769237971,0.9539281533698583,0.9681809569920782,553_right,0.8208741384624048,0.8269874275723663,0.8225080813415594,0.8262678427440665,553_right,0.9060210474720798,0.9093884910050084,0.9069223127377336,0.9089927627567045,553_right,0.6891015463013518,0.6299366777760832,0.7947547728715615,0.6323612518628657
560_left,1063.4390772779714,1261.850841983853,731.5349634755867,1242.702329873126,560_left,4.371949250288353,5.129457900807382,3.0708035371011158,5.052287581699344,560_left,0.9341206367008604,0.9368540452021893,0.9375115359584786,0.9371753062628908,560_left,1.0384090276778333,1.0351740846262418,1.0191350660890561,1.034744081202759,560_left,0.8060775178150658,0.8111796448915561,0.8081341521707931,0.8109088111351015,560_left,0.8978181986432808,0.9006551198386407,0.8989628202382972,0.9005047535327626,560_left,0.695102576186452,0.6394840475663274,0.7909974655314231,0.6449548558834443
560_right,1004.4321107266442,1192.9564167627839,688.139223375625,1193.3090811226464,560_right,4.1315186466743565,4.851687812379854,2.892072279892352,4.850026912725871,560_right,0.9368503331713194,0.9396410093019566,0.940130612284978,0.9400846246216993,560_right,1.0017765995286376,0.9988561216155746,0.9828655823475831,0.9971791411355665,560_right,0.8133029893420757,0.8180674155283781,0.8153118910731552,0.8185095707282017,560_right,0.9018331272148278,0.9044707930764697,0.9029462282290984,0.9047151876298981,560_right,0.6989263175026106,0.643730485793701,0.7944912124421022,0.6436251646282333
594_left,920.2576855055751,1106.9566474432913,657.5199692425992,1128.9972779700122,594_left,3.7970626682045383,4.508727412533641,2.766812764321415,4.592848904267587,594_left,0.9393127560097944,0.9420459673138317,0.9419874079809323,0.9423917337326485,594_left,0.9515834217140264,0.9444666760188841,0.9350662348687921,0.9436056899439687,594_left,0.8226076118654863,0.8280601569118199,0.8240141116280212,0.8284171518333306,594_left,0.9069771837623515,0.9099781079299765,0.9077522303073792,0.9101742425675046,594_left,0.6519122701854413,0.5812936173704342,0.7512930533782481,0.572956748261754
611_left,1295.8980392156866,1768.2043675509424,1217.1424375240292,1759.663683198771,611_left,5.34582083813918,7.170488273740869,5.04425990003845,7.139946174548251,611_left,0.9148829615245926,0.916347242786342,0.9136676380991174,0.9153711528510751,611_left,1.2823434294191645,1.2811166383937307,1.2819862917108193,1.2832286394522212,611_left,0.7532227843045609,0.7600937308440652,0.7505685217039374,0.7589130295463505,611_left,0.8678840846014869,0.8718335453766763,0.866353577763685,0.8711561453300726,611_left,0.6525396014257016,0.5242424321651197,0.6705179039474509,0.5218467620368131
625_left,1129.2475201845455,1327.5067743175705,698.709942329873,1311.8718339100346,625_left,4.645074971164935,5.3982314494425205,2.9585851595540187,5.337116493656286,625_left,0.9298640295254189,0.9333788762733901,0.9331803973807206,0.9333284849622087,625_left,1.0817847487559067,1.0721780822102063,1.0589904559048955,1.0735538423745383,625_left,0.797050491064493,0.8039319238556255,0.7980245087766056,0.8033367473338929,625_left,0.8927768428137532,0.8966225091172012,0.8933221752406046,0.8962905485019314,625_left,0.6630273127428288,0.6038658335766933,0.7915017189130303,0.6085313721677118
625_right,1497.4232372164554,1819.8811687812388,1117.9331487889272,1849.8585005767013,625_right,6.161876201460977,7.393510188389076,4.6774163783160345,7.514540561322563,625_right,0.9058846693998943,0.9097298167526333,0.9087128113202353,0.9087025167034601,625_right,1.3963919844801094,1.3898406580415934,1.3785139580995909,1.3926513921038595,625_right,0.7307365754838622,0.7385846153573266,0.7307998581564686,0.7379204420977294,625_right,0.854831314051996,0.8594094573352835,0.8548683279642946,0.8590229578409004,625_right,0.6640313403100159,0.5911811526920393,0.7488670419281716,0.5844470326625447
629_left,5045.907727796997,5706.288535178775,3481.673387158785,5620.624036908885,629_left,20.456778162245286,22.978454440599773,14.328212226066897,22.64076893502499,629_left,0.7706942562363758,0.7810333814403821,0.7816728940188171,0.7815457838909621,629_left,2.8216940136448754,2.80680708097195,2.764657174668595,2.8050592155934373,629_left,0.4428649258462534,0.45923318015237097,0.4441124764216171,0.4589655163830314,629_left,0.6654809733164829,0.6776674554325085,0.6664176441403822,0.6774699376230885,629_left,0.5058319078536335,0.44039796064431025,0.6585606360749077,0.44879887266210966
691_left,2228.470772779702,2509.666866589771,1534.7971088043066,2589.842245290274,691_left,9.171180315263356,10.22560553633218,6.454348327566318,10.536624375240297,691_left,0.8587903908820393,0.8666508820780306,0.8641465211738713,0.8671284230644656,691_left,1.9120412462470369,1.8919436724661591,1.87805125397598,1.8937352858115288,691_left,0.6167745708072827,0.631135027030239,0.6179379395231569,0.6311546311188685,691_left,0.7853499670893752,0.7944400713900571,0.786090287131928,0.7944524095997623,691_left,0.5794402268883706,0.5246605534554205,0.7093042036895524,0.5094750638411023
726_left,1581.8586697424073,1748.5327181853122,997.9438985005769,1756.8186082276056,726_left,6.50562091503268,7.124521337946941,4.217762399077277,7.158016147635528,726_left,0.9015395801450173,0.9075122947080698,0.9057503187326094,0.906716900769611,726_left,1.4186539589404976,1.401553349768614,1.3926321473611558,1.4055459260737606,726_left,0.7233904041579844,0.733615663215328,0.7237492837832905,0.7322046600537072,726_left,0.8505236058793338,0.8565136678508569,0.8507345554186044,0.855689581597034,726_left,0.5867860350406365,0.5432473512566183,0.7393165628547727,0.5410829066427704
726_right,1409.6170088427532,1667.2695578623616,964.6219607843137,1629.0878123798536,726_right,5.824067666282196,6.804321414840444,4.081030372933489,6.6528412149173395,726_right,0.9046945588836331,0.9089167483134831,0.9085310238418155,0.9099302957942222,726_right,1.3949213629693034,1.3806351866821962,1.366741307474648,1.3812446074085516,726_right,0.7279014112367096,0.7383166182349942,0.7305931089408871,0.7374735315033507,726_right,0.8531713844455342,0.859253523842058,0.8547473948137468,0.8587627911730635,726_right,0.633295737889588,0.5640390432555694,0.7477687330539415,0.5740228819289437
750_left,1481.3111880046138,1772.6616532103044,1085.2614840445985,1763.8159477124184,750_left,6.1285966935793885,7.235986159169551,4.577562475970778,7.20264513648597,750_left,0.8964448536860087,0.9014627205252929,0.8998034586248885,0.9016899504400072,750_left,1.4948501923289306,1.4827882574773341,1.4738110797691537,1.4844287745884435,750_left,0.7052208323152558,0.7158083032270587,0.7064379335366384,0.715001970111457,750_left,0.8397742746210173,0.8460545509759159,0.8404986219718854,0.8455778912149117,750_left,0.6428988422265027,0.5706388467155564,0.7371358930449579,0.5727813888680922
769_right,1199.1436216839681,1450.8010303729332,832.9143406382165,1372.1669665513277,769_right,4.934932718185312,5.896855055747787,3.499377162629758,5.587927720107648,769_right,0.9247160148156424,0.9276174682269734,0.9275640729580775,0.9283792059734002,769_right,1.1732378413404003,1.169375052235261,1.151689493940289,1.1662505631174573,769_right,0.7790475926435889,0.7852034828233484,0.7803683159155212,0.7854204145006187,769_right,0.8826367274499679,0.8861170818934416,0.8833845798492983,0.8862394792044748,769_right,0.7281658828540775,0.6737347482664523,0.812688989508813,0.6914184706311887
809_left,2038.2315724721268,2222.414655901577,1310.44827374087,2272.8635294117657,809_left,8.38243752402921,9.059515570934256,5.532718185313341,9.259438677431762,809_left,0.872878096744797,0.8804803700024576,0.8775263792219518,0.8796982989492939,809_left,1.772732553129044,1.757131249015905,1.7435141849237736,1.7594315539406615,809_left,0.6505387501716504,0.6614235989145039,0.6494806791402059,0.6611574303261649,809_left,0.8065598242980184,0.8132795330724264,0.8059036413493899,0.8131158775513887,809_left,0.61259678876661,0.5796237550483792,0.7521248687522528,0.5700812027834647
81_left,1948.119246443676,2196.6710342176093,1306.4837216455205,2224.6383083429455,81_left,8.065144175317192,8.990234525182617,5.555186466743556,9.107358708189157,81_left,0.8626866350669655,0.8711224315662379,0.8671234511914787,0.8691171097239967,81_left,1.8581475874176827,1.836846890294086,1.8286472740860082,1.8433564160654041,81_left,0.6237231657714236,0.6381895973822507,0.6240188920920458,0.6359211409091912,81_left,0.7897614613105806,0.7988676970451682,0.7899486642130903,0.7974466382832089,81_left,0.5435710877601819,0.4853373721721774,0.6939012100936425,0.47878486131810993
81_right,1529.262499038832,1744.2969627066507,1043.4363398692806,1751.9333487120352,81_right,6.349465590157627,7.157370242214529,4.451795463283356,7.181022683583239,81_right,0.8876929367451099,0.893429064697801,0.8904064544207781,0.8944713589348556,81_right,1.583685251913955,1.5707653858470534,1.561077519396431,1.5663309938840875,81_right,0.6846926777194058,0.6951383140870462,0.684741660861222,0.696957673600533,81_right,0.8274615868542816,0.8337495511765186,0.8274911847634523,0.8348399089649062,81_right,0.6008278461850826,0.5446989801070425,0.7276394788885756,0.5427057103766684
820_left,3240.781268742792,3955.1545559400242,2443.5626758938884,3930.9621991541717,820_left,13.289688581314868,16.02917339484813,10.17025759323337,15.934625144175312,820_left,0.8110476528146919,0.8179122780298508,0.8164686968177544,0.8189344352924084,820_left,2.5642724321361783,2.5693399994492427,2.522017821598573,2.567952449903656,820_left,0.4973485574781887,0.5090897039718406,0.49955788323214645,0.5092869965578258,820_left,0.7052294360548124,0.7135052235070467,0.7067940882832471,0.7136434659953287,820_left,0.7356652717061183,0.6769857803870504,0.8004362460011122,0.678961550268418
824_left,1778.512049211843,2154.4944405997708,1304.5164321414845,2212.7986620530564,824_left,7.2961783929258,8.7354863514033,5.440968858131489,8.966843521722414,824_left,0.8954534905989366,0.8992360168785702,0.8981491113335734,0.8986200641913911,824_left,1.5397440637137958,1.5342345078220665,1.5160894444213904,1.537970536746022,824_left,0.7043521877324859,0.7125350735329223,0.7046935093872305,0.7118994499054796,824_left,0.8392569259365608,0.8441179263189015,0.8394602488428088,0.8437413406402934,824_left,0.6928237878624663,0.6267221459026078,0.7739854486284945,0.6166206231236286
874_left,2438.7089273356405,3020.706897347176,1772.4073510188393,2822.042998846598,874_left,10.011810841983854,12.245474817377929,7.402998846597466,11.46266820453671,874_left,0.8533057787352828,0.8586617943333844,0.8581428585132631,0.860800012872707,874_left,2.010533078451711,2.0071403851063376,1.979278840436804,1.9998257578879617,874_left,0.6019068030055574,0.6130557291645881,0.6023684356458885,0.6136236914764248,874_left,0.7758265289390132,0.7829787539675569,0.7761239821355146,0.7833413633125885,874_left,0.6441692130386416,0.5592508028800988,0.7413893027433368,0.5882377111556869
907_left,1847.5230449826997,2244.4056132256846,1279.4823068050746,2232.955617070357,907_left,7.614978854286808,9.13216455209534,5.393018069973091,9.085659361783936,907_left,0.8792903892942653,0.8843477914487491,0.883004316594465,0.8844268881517203,907_left,1.7149171570846773,1.709716399226934,1.684809855006082,1.7097570236390092,907_left,0.6615414432771473,0.6712876869733805,0.662594220038695,0.6709231628151182,907_left,0.8133519799429686,0.8193214796240731,0.8139989066569407,0.8190989945147767,907_left,0.6698062808974945,0.5988752436297365,0.7713283082287313,0.600921610334213
949_right,1710.1121107266436,2036.4257439446355,1255.2184236831993,1976.9116801230305,949_right,7.0850903498654345,8.320984236831988,5.305805459438679,8.085444059976924,949_right,0.8782055750074659,0.8849130999078395,0.8812409502778357,0.8859928680892122,949_right,1.6889399512530399,1.6732399569874365,1.6638990758574492,1.6693622627159994,949_right,0.6614453244478622,0.6745350169492378,0.663001141991199,0.6753850105562276,949_right,0.8132928897069384,0.8213008078342781,0.8142488206876317,0.8218181128182973,949_right,0.6077124881589719,0.5307623784931125,0.7107698577509527,0.5444757377142377
955_right,4836.788773548631,5427.763567858516,3297.5291041906958,5374.374317570165,955_right,19.688212226066916,21.93058054594385,13.659915417147252,21.7183852364475,955_right,0.7573630847274246,0.7689416257105569,0.768582813380605,0.770041047837651,955_right,2.9258013366615634,2.904603427513511,2.8632553807331904,2.904327594259825,955_right,0.4136775897715381,0.43364307715321393,0.4174644926588288,0.43321176721874183,955_right,0.6431777279815728,0.6585158138975965,0.6461149221762555,0.6581882460350852,955_right,0.47316837710923976,0.40765803918017857,0.6401344990405704,0.41348450763392136
970_left,7327.043044982695,8106.645767012688,5538.287289504039,8405.660422914263,970_left,29.68882737408689,32.647243367935424,22.686089965397922,33.82374471357172,970_left,0.6724797332153193,0.686861204254423,0.6825275735835525,0.6835090285859255,970_left,3.792379987504617,3.7943297270444134,3.727526024206726,3.8023387149322105,970_left,0.26922965724152165,0.28348524042375095,0.26899100558874744,0.28286672257040113,970_left,0.5188734501220135,0.5324333201667143,0.5186434281746444,0.5318521623255856,970_left,0.5628060575791549,0.5181286937329066,0.6707958127965439,0.5003548095675702
970_right,6069.032741253365,7018.146482122262,4440.9521722414465,6529.079200307573,970_right,24.684967320261432,28.314663590926557,18.311064975009607,26.394786620530564,970_right,0.7005780973293353,0.7145370819529464,0.7118470700577246,0.7182222163232596,970_right,3.5074825879026363,3.506571873731473,3.4455575169587274,3.4943113620515267,970_right,0.3118799131023602,0.3299097661695491,0.31317740809179206,0.33004325920249816,970_right,0.5584620963882511,0.5743777208157965,0.559622558598018,0.5744939157227849,970_right,0.551723742570197,0.4838932957241883,0.6734173053667944,0.5198587609121105
999_left,2712.5829142637463,2826.8579161860857,1640.654548250673,3131.6352787389487,999_left,11.04858131487889,11.451933871587848,6.84908881199538,12.653656286043827,999_left,0.863569701093908,0.8722619911573138,0.8709535087256685,0.868677861097473,999_left,1.8665506643731584,1.8426203524216038,1.8205915839860871,1.8571542921085937,999_left,0.636502150106109,0.6495464747906234,0.6383369855234161,0.6468175554281389,999_left,0.7978108485763458,0.8059444613561305,0.798959939873969,0.804249684754765,999_left,0.5607262559782261,0.5422206436046608,0.7343135716638406,0.4928652147115255
999_right,5086.702652825834,5510.850226835837,2951.9156939638597,5361.208427527875,999_right,20.56366013071895,22.165228758169945,12.196324490580542,21.577331795463277,999_right,0.7872810689173305,0.797773550474391,0.8028994566737473,0.7987038960037985,999_right,2.6149191497477613,2.593110322048978,2.5432873742142794,2.59150658785405,999_right,0.4841638155023037,0.5006350198316354,0.48618541279113514,0.500364646431052,999_right,0.6958188093909964,0.7075556655356774,0.6972699712386409,0.7073645781568738,999_right,0.42530066934730415,0.3773801708400652,0.6664904380597566,0.39428680914182895
1012_right,1180.2924721261056,1440.4541330257605,873.6244213763939,1439.9162783544798,1012_right,4.862652825836213,5.859807766243751,3.6645290272971924,5.857008842752788,1012_right,0.9242969154840116,0.9269904087631837,0.9258130297669162,0.9272474881810001,1012_right,1.1656407007240208,1.1579439770417508,1.149512058038315,1.1584955957364058,1012_right,0.7790577511000782,0.7863629736943517,0.7794764912971544,0.7860982878705306,1012_right,0.8826424820390634,0.886771094304698,0.8828796584456765,0.8866218403978838,1012_right,0.6867367274418344,0.6156780069903224,0.7669116488561614,0.615821509913794
1020_right,1038.3885890042295,1280.4891964628998,766.510357554787,1272.4605305651685,1020_right,4.273710111495577,5.202675893886965,3.209873125720879,5.170657439446363,1020_right,0.9347063456806682,0.9371193441811833,0.9366525048311751,0.9374487379492435,1020_right,1.0321666577898372,1.0257163977411934,1.0162080836245901,1.024199873270948,1020_right,0.8079244172050468,0.8140412759946084,0.8090024677759019,0.8144016586055608,1020_right,0.8988461588086399,0.9022423598981641,0.8994456447033928,0.9024420527687973,1020_right,0.6998462717918126,0.6277547026010858,0.7771711961369938,0.6300886802192281
1065_right,1976.8604998077665,2204.4994694348347,1228.0061822376013,2295.2061207228007,1065_right,8.072618223760092,8.927673971549403,5.140484429065738,9.288827374086887,1065_right,0.8947886632333694,0.9007466543477602,0.8995191413534904,0.8986286299563357,1065_right,1.5029794505217127,1.4866628773578419,1.4737014099130308,1.4950616541787556,1065_right,0.7110590260954552,0.7212529147323191,0.7105037209094012,0.7190100327839484,1065_right,0.8432431595307817,0.8492661036049415,0.8429138276890474,0.8479445929917523,1065_right,0.5692472352945496,0.5196452954859013,0.7324206446910797,0.49988055193254277
106_left,2039.6026451364876,2374.852995001924,1336.0448442906566,2302.7504498269905,106_left,8.351926182237603,9.629557862360635,5.5993233371780065,9.345667051134182,106_left,0.8848611439371757,0.8902349683456025,0.888889884961087,0.8905557121686726,106_left,1.6220564873856096,1.6111877988148438,1.5950646750114823,1.6090424723688754,106_left,0.6846387285758397,0.6946053883690965,0.6836939165591681,0.6947072160605429,106_left,0.8274289870290016,0.8334298940937362,0.8268578575300402,0.8334909813912463,106_left,0.57760848842667,0.5081798169289072,0.7233117918064277,0.5231118935847924
106_right,2251.181053440984,2521.948865820836,1708.5301191849287,2839.2033986928113,106_right,9.322076124567465,10.333456362937332,7.203060361399462,11.581437908496733,106_right,0.8421874689626729,0.8505323967093738,0.8447385236814425,0.8468425746817194,106_right,2.0997750847985373,2.091304407569796,2.0827141375210605,2.102824982560108,106_right,0.5751106175263678,0.5866303078947691,0.5728428047001117,0.5854658687598492,106_right,0.7583604799344227,0.7659179511506237,0.7568637953424062,0.7651574143663833,106_right,0.5723670564583806,0.5315623258641077,0.6826502368589403,0.47263409876889056
1103_left,4584.777577854672,5333.250657439445,3400.8661899269523,5155.406043829297,1103_left,18.700592079969255,21.555770857362557,14.066220684352169,20.853979238754324,1103_left,0.7590092616949458,0.76932708115106,0.7664360991830085,0.7725728312059142,1103_left,2.9316042043271167,2.9279104581954933,2.8903695131171507,2.9191704946330885,1103_left,0.4137684106651081,0.42946169150037095,0.4131239444918193,0.4313026623155764,1103_left,0.6432483273706261,0.6553332675062139,0.6427471855183959,0.6567363720059796,1103_left,0.5189206928171043,0.446247354357039,0.6468872792388293,0.4647130016002631
1103_right,1561.779346405229,1720.544652056902,1003.8911188004606,1826.6693733179566,1103_right,6.473233371780085,7.055040369088812,4.291764705882352,7.474479046520572,1103_right,0.8891097288974443,0.8957629974974337,0.8919094705509548,0.8942093064858682,1103_right,1.5714760814071451,1.5563582749364304,1.5483215288649752,1.560908376934718,1103_right,0.689370580652371,0.6996926209879057,0.6881789361764713,0.6990973899519023,1103_right,0.8302834339262533,0.8364763122694544,0.829565510479113,0.836120439860133,1103_right,0.5995898278260217,0.5588854584683633,0.7426216343249533,0.5316771220219494
1150_left,1978.062775855441,2166.2527643214153,1150.4054133025759,2241.6053517877745,1150_left,8.164059976931942,8.853579392541327,4.921430219146481,9.153833141099575,1150_left,0.8693483594461031,0.8775087522455506,0.8748379374300363,0.8756493234232846,1150_left,1.7992371544713173,1.7790737121566547,1.7618806484431602,1.7854902070794127,1150_left,0.6411291649723341,0.654059800440519,0.641337759395471,0.6525249587115003,1150_left,0.8007054170994062,0.8087396369911141,0.8008356631640919,0.8077901699770184,1150_left,0.5675380522067948,0.526394257398776,0.7484879793192984,0.5099199942233482
1150_right,994.5671049596309,1437.585790080739,1028.1214302191468,1402.0790772779708,1150_right,4.1320107650903495,5.844552095347939,4.26937331795463,5.706789696270665,1150_right,0.9255074519962383,0.9270919021690026,0.923820121999148,0.9267636411044015,1150_right,1.156629704482017,1.1645682715806966,1.1646511718403532,1.1632752743024062,1150_right,0.7790184777658489,0.7832402700821455,0.7757051075939947,0.7834627911868397,1150_right,0.8826202341697412,0.8850086271230047,0.8807412262373067,0.8851343351078635,1150_right,0.730165886482917,0.6099713278905032,0.7210623261842556,0.6196045867478124
1206_right,937.1472202998851,1322.2107804690509,936.495501730104,1328.8503806228387,1206_right,3.8910572856593593,5.378085351787771,3.8922260668973485,5.404875048058438,1206_right,0.9309810672024685,0.9329101888903473,0.9305129836979624,0.9322910302954674,1206_right,1.0855197355227795,1.0900945484533417,1.086778883107449,1.092708767485228,1206_right,0.795254154784167,0.7998580163397955,0.7940690819385855,0.7989910015090463,1206_right,0.8917702365431172,0.8943478161989302,0.8911055391695113,0.893862965733029,1206_right,0.741052162756498,0.6346533238684294,0.7412322423752393,0.6328187027302111
1213_left,4260.157693194923,4626.793048827374,2866.8869511726257,4869.83467896963,1213_left,17.344621299500194,18.712987312572093,11.888811995386387,19.66806612841212,1213_left,0.7854989001368986,0.7980455959551478,0.7943506214780053,0.7951960722516723,1213_left,2.660787791294218,2.63946612109743,2.6130173728628208,2.646114716691598,1213_left,0.46912668451388206,0.48604552136736223,0.4680178703929122,0.4856360710642596,1213_left,0.6849282331119678,0.6971696503487241,0.6841183160776447,0.6968759366374043,1213_left,0.49265409806418875,0.4489911732194039,0.6585799280824572,0.42004713313153635
1213_right,3437.080815071126,4097.963460207614,2449.460330642062,3692.347343329487,1213_right,14.022914263744703,16.562091503267965,10.159415609381005,14.968181468665895,1213_right,0.8184276626994381,0.82489510772133,0.8234691986807144,0.8282514333614267,1213_right,2.362348258580667,2.3530212297452535,2.326798918580822,2.343859227566652,1213_right,0.5304634939893137,0.5444758518778674,0.5285502397341927,0.544638144882909,1213_right,0.7283292483412387,0.7378860697139277,0.7270146076484245,0.7379960331078406,1213_right,0.5478119025937561,0.4608650770775546,0.6777449044176223,0.514228611436182
1219_left,1121.9690580545944,1542.069588619762,1139.944713571703,1570.1642137639376,1219_left,4.676078431372547,6.29762399077278,4.753879277201076,6.407043444828913,1219_left,0.9121268635911546,0.9140939679817213,0.9108806110821129,0.9142071974396766,1219_left,1.3228145365422406,1.3220266986969067,1.3238836166831667,1.321451349300571,1219_left,0.742504175116157,0.7497670844665222,0.7410065388448918,0.7498372249398058,1219_left,0.8616868196254118,0.8658909194965161,0.8608173667189177,0.865931420459961,1219_left,0.6954503181753429,0.5792798572859227,0.6877926171053497,0.5676381494840184
1225_left,2041.091826220685,2920.9015301807012,2294.327904652057,2865.3054978854275,1225_left,8.466405228758168,11.871280276816599,9.47278738946559,11.64982698961937,1225_left,0.8533577560332452,0.8557135016487832,0.8483454237299257,0.856905831621691,1225_left,2.0066715950699177,2.013981337513016,2.0185992513954,2.005737215171017,1225_left,0.5974233891350752,0.6080623392564389,0.5926334020230885,0.6100916871501674,1225_left,0.7729316846494748,0.7797835207648588,0.7698268649658107,0.7810836620683903,1225_left,0.6458189685959191,0.4914740325650833,0.5994980334747734,0.4982510786389599
1225_right,2556.1020530565174,2836.219546328337,1650.2115494040763,2863.4281891580167,1225_right,10.490057670126872,11.537562475970777,6.9437293348712,11.641922337562479,1225_right,0.8486336265614224,0.8564801441805522,0.8550863407108547,0.8572260327397145,1225_right,2.0328333783371404,2.017936342306498,1.9939242623541609,2.0161393200314883,1225_right,0.5956600559835545,0.6081567086624625,0.5960909289760941,0.6092426986870012,1225_right,0.7717901631813887,0.7798440284200826,0.7720692514121347,0.7805400045398065,1225_right,0.5837005118840626,0.5380791843154175,0.7312383429767797,0.5336478494754094
1250_right,1317.9229527104965,1517.9279354094585,823.7373625528645,1530.4791695501735,1250_right,5.427081891580162,6.180853517877739,3.492871972318339,6.232218377547097,1250_right,0.9162257502589745,0.920825636947827,0.9192272972356594,0.9201614504660567,1250_right,1.2471482644241323,1.2367340702085874,1.2241993119171912,1.2383786191679593,1250_right,0.7602884467142957,0.7678325975532733,0.7602955364075658,0.7674170180013867,1250_right,0.8719452085505692,0.8762605762861144,0.8719492739876361,0.8760234117883989,1250_right,0.6241298418527532,0.5670886435621505,0.7650710217181006,0.5635090455653848
1279_left,1376.7041291810854,1719.596985774702,1034.8782160707428,1627.9895732410623,1279_left,5.681414840445976,6.997708573625527,4.346174548250671,6.635601691657055,1279_left,0.908307794588877,0.9112609089762848,0.910638891305924,0.9127675845395048,1279_left,1.3420259192107826,1.337076142147503,1.3252379246961832,1.3310156620193039,1279_left,0.7388255849900099,0.7462936164054845,0.739261976103888,0.7476153617313072,1279_left,0.8595496407945326,0.8638828719250571,0.8598034520190576,0.8646475361274715,1279_left,0.6137033009452866,0.5174891792440993,0.7096180433267413,0.5431937880417345
1279_right,1443.2865205690125,1670.6007227989237,1082.6911495578636,1795.2178085351786,1279_right,5.976562860438292,6.832787389465588,4.568612072279895,7.322076124567476,1279_right,0.8997070494990271,0.9045786926522794,0.9008629143538355,0.9033864474406833,1279_right,1.4534521841705732,1.4418976125966334,1.438075565854622,1.4455125268031033,1279_right,0.7158771443450092,0.7253374622276559,0.7147167267314009,0.7252669800054719,1279_right,0.8460952336144018,0.8516674598854038,0.845409206675324,0.8516260799232677,1279_right,0.6304421951843504,0.5722377178457912,0.7227737120650234,0.5403291425276641
1289_left,1301.317739331027,1505.7859592464445,804.716462898885,1493.519292579778,1289_left,5.373010380622834,6.142837370242213,3.4286812764321413,6.093010380622834,1289_left,0.9142454419772914,0.9189367458949876,0.9172586476910437,0.9193012528022837,1289_left,1.2730075550673652,1.2620580841490965,1.2511398523367168,1.2601549642508274,1289_left,0.7559637942464681,0.7641090893234364,0.755481718163289,0.7648577864279275,1289_left,0.8694617842357811,0.8741333361240929,0.8691845133015711,0.8745614823601182,1289_left,0.636278050483122,0.5791286108696171,0.7750794968457321,0.5825571785277873
