Fitur Kontras,Derajat 0,Derajat 45,Derajat 90,Derajat 135,Fitur Dissimilarity,Derajat 0,Derajat 45,Derajat 90,Derajat 135,Fitur Homogenitas,Derajat 0,Derajat 45,Derajat 90,Derajat 135,Fitur Entropi,Derajat 0,Derajat 45,Derajat 90,Derajat 135,Fitur ASM,Derajat 0,Derajat 45,Derajat 90,Derajat 135,Fitur Energy,Derajat 0,Derajat 45,Derajat 90,Derajat 135,Fitur Correlations,Derajat 0,Derajat 45,Derajat 90,Derajat 135
553_right,183.09256439830784,189.28013840830425,56.27846212994987,194.44375240292243,553_right,2.2789388696655233,2.381068819684747,1.2411380238369936,2.3888504421376453,553_right,0.7027624795161869,0.6807772219439404,0.765852908996299,0.6865620397993953,553_right,7.78542611009897,7.885974010879291,7.531657158779164,7.866582119984788,553_right,0.03790180483920582,0.03756031538456878,0.03974421643939332,0.03770821035472561,553_right,0.194683858702271,0.1938048383930824,0.19935951554764905,0.19418601997756071,553_right,0.9899537236485269,0.9896145154291311,0.996912094924286,0.989331196566825
560_left,275.92648981161216,323.4945174932736,171.53831603229455,311.29228758169944,560_left,3.2442599000384433,3.615609381007307,2.6902114571318867,3.571810841983854,560_left,0.5955149492917703,0.591650488163142,0.6048951054109499,0.592684491724484,560_left,7.189415293347416,7.2257800661917795,7.141919067878275,7.225765484418716,560_left,0.11023387609621653,0.10987037340058337,0.11143531611255897,0.10989503856574254,560_left,0.3320148733057249,0.3314670019784524,0.333819286609625,0.33150420595483027,560_left,0.9690796029249208,0.9637511951741671,0.9807784719624001,0.965118501964811
560_right,285.4210534409841,322.11555555555634,177.54168396770442,335.0410457516325,560_right,3.157400999615544,3.497577854671297,2.595832372164574,3.560538254517505,560_right,0.6036556577513897,0.5971995789469443,0.610528290431004,0.5953495233030727,560_right,7.499198602845693,7.5447405196933905,7.449427185190661,7.548115761653676,560_right,0.110078197647047,0.10971216210723081,0.11115148726549291,0.10959673292781695,560_right,0.3317803454803298,0.3312282628448708,0.33339389206386627,0.3310539728319492,560_right,0.9668179317570398,0.9625534427372933,0.9793604353451737,0.9610508294656641
594_left,286.50595924644443,351.2233141099574,191.9159092656669,347.1667512495189,594_left,2.25131872356786,2.573656286043829,1.7349634755863184,2.571933871587858,594_left,0.7744987318500446,0.7700586702262333,0.7871649797172667,0.769502227269077,594_left,4.6043637000240745,4.631717382995863,4.553144523527479,4.635570761464564,594_left,0.31432317153621897,0.31309906138782867,0.31568065090748965,0.3130468219347807,594_left,0.5606453170554615,0.5595525546254155,0.561854652830685,0.5595058730118753,594_left,0.987368890984385,0.9845157148527842,0.9915390563667807,0.984694555418103
611_left,132.4303883121868,201.820099961553,109.94934256055348,165.72505959246413,611_left,2.8963629373317943,3.571303344867364,2.6538408304498327,3.402506728181482,611_left,0.5963822700394613,0.5721236469488403,0.6087216727368971,0.578033821708318,611_left,7.743435274060682,7.8904572843664855,7.677602821250353,7.854261829270032,611_left,0.07499830228251901,0.07390082216330303,0.07501589762078022,0.07392079590835514,611_left,0.2738581791411734,0.27184705656545743,0.2738903021663604,0.2718837911835774,611_left,0.9847072032790908,0.976694217979412,0.9873032695380122,0.9808624011436587
625_left,209.78153018069904,228.30360630526772,107.97148788927348,222.1586774317571,625_left,3.3517877739331032,3.6023068050749734,2.7831757016532213,3.574840445982315,625_left,0.5408167933886578,0.5312551202512031,0.5443574006146941,0.5336737033425784,625_left,8.060701562965056,8.114874916194958,8.019084874178779,8.110843370221298,625_left,0.057730922821066226,0.057512477160693375,0.05860218160554283,0.0575076501052962,625_left,0.2402726010619318,0.2398175914329334,0.24207887476098122,0.23980752720733392,625_left,0.9756085414718146,0.9734561421765227,0.9874466292061543,0.9741705860742497
625_right,197.11160322952495,188.7738562091485,95.5530642060743,235.6671741637806,625_right,2.8260515186467043,2.938285274894294,2.293886966551339,3.360676662822031,625_right,0.5718375905393406,0.5665073006560972,0.5716391041017321,0.5392994768167522,625_right,8.33283543318534,8.376149132608708,8.310678673956827,8.488733095863179,625_right,0.05782896537737755,0.057644962803026834,0.058678440684910925,0.05753461704981122,625_right,0.24047653810169828,0.24009365423314885,0.24223633229743,0.23986374684351786,625_right,0.9749888580563859,0.9760478736817593,0.9878759744070537,0.9700979254331719
629_left,111.38755863129538,119.57524029219559,78.48270665128862,147.73674740484324,629_left,2.698961937716259,2.878000768935037,2.3861899269511864,3.0145328719723206,629_left,0.6487703728503006,0.6462871172340505,0.6532020697507542,0.6438779348554776,629_left,6.251675131775407,6.287782665004958,6.211271469082944,6.291709400925454,629_left,0.20979507311017082,0.2087307153179927,0.21056502333042293,0.20881327109128026,629_left,0.4580339213531797,0.4568705673579692,0.4588736463673011,0.45696090761823405,629_left,0.9812603222452485,0.9798828388191899,0.9867961857676213,0.9751449886062589
691_left,272.43020376777986,331.33437908496603,189.7124798154552,332.6770934256048,691_left,1.9797923875432673,2.3386389850057805,1.4897347174163953,2.3770857362553035,691_left,0.8014170868688195,0.7920470592939944,0.8132763666708008,0.782686643946954,691_left,5.097110733331241,5.17129135842254,5.0062557792986855,5.154810135636328,691_left,0.31703697814743426,0.31612623317474225,0.31819940439315847,0.3160414136993121,691_left,0.5630603681200038,0.5622510410615015,0.5640916631126173,0.5621756075278543,691_left,0.9788279054271867,0.9742501282449914,0.9852563683881413,0.9741457783065076
726_left,190.80602845059562,199.82228373702512,63.13799307958472,201.31540176855046,726_left,2.5931257208765994,2.7066205305651803,1.6750788158400673,2.7119108035371107,726_left,0.6666876061462647,0.6603013360933939,0.6860651870174085,0.6588836013709702,726_left,7.321827961382837,7.363127535027073,7.197135243199162,7.36121449420177,726_left,0.08296243449381623,0.08290391738545536,0.08459932800222789,0.08290976673124711,726_left,0.28803200255148076,0.28793040371842527,0.2908596362547198,0.2879405611080994,726_left,0.9904980323755839,0.9900492437685235,0.9968558522786857,0.9899748894308656
726_right,158.1615686274508,155.9870665128796,73.51761630142272,169.3519876970391,726_right,3.857685505574791,3.904021530180712,3.182852748942725,3.906205305651674,726_right,0.548107507093216,0.544529347278987,0.5523220250416895,0.5470722147884846,726_right,7.560649825705782,7.572020411160349,7.509946304298389,7.567237835282632,726_right,0.12203397628540529,0.12191178367058125,0.12360065553115125,0.12194553805570597,726_right,0.3493336174567304,0.349158679786972,0.35156884892030926,0.3492070131823042,726_right,0.9885526938752267,0.9887102424466162,0.9946790712685323,0.9877429396870842
750_left,201.30712802768056,223.4880430603598,117.24792003075851,240.6490734332926,750_left,2.0851980007689543,2.286597462514437,1.5751172625913288,2.3328565936178474,750_left,0.7524588131560412,0.7476236504625898,0.7638324963981202,0.7513535233747413,750_left,5.497972284442911,5.526789769532646,5.4262412306808,5.518968855616485,750_left,0.31780786362445124,0.31679759652373946,0.31881256648545997,0.3168214475224018,750_left,0.5637445020791345,0.5628477560795099,0.5646348966238803,0.5628689434694384,750_left,0.9824317976004767,0.9804960548946984,0.9897676986890392,0.9789984007483705
769_right,251.67341791618534,304.5489888504416,166.9672587466358,301.0346482122257,769_right,2.3239369473279607,2.6015224913494897,1.861560938100737,2.5906036139946216,769_right,0.7529353432687532,0.7512993458643651,0.7583630174561793,0.750835930392382,769_right,4.9033435092124,4.920860692271991,4.877627904966676,4.922341767026129,769_right,0.31711332295965783,0.3161085602630283,0.3182509364614591,0.3160365796670343,769_right,0.5631281585568758,0.562235324631091,0.5641373382975631,0.562171308114381,769_right,0.9864399968647231,0.9835910948488302,0.9910039106599371,0.9837804452795081
809_left,220.04595155709416,295.6850134563633,202.8433371780082,313.4213610149938,809_left,4.250272971933875,4.755155709342585,4.1999538638985054,4.828911956939653,809_left,0.5255941297946084,0.5222088655071996,0.5254888127661957,0.5214765571050922,809_left,7.283571373225205,7.318492900242431,7.279426547796237,7.32030640569757,809_left,0.09544181679154837,0.0945039449973474,0.09550705109870346,0.09452745933195483,809_left,0.308936590243934,0.3074149394504883,0.3090421510064662,0.3074531823415637,809_left,0.9868537496453713,0.9823348296776068,0.9878814889597339,0.9812752034325769
81_left,200.54305267204973,227.89567089580805,117.50775855440253,231.42194540561147,81_left,2.3801307189542666,2.62357554786624,1.8143175701653387,2.6144713571703466,81_left,0.7218799286476077,0.7176166532609762,0.7390084338565698,0.7199405803023095,81_left,5.654892157043832,5.697613454828056,5.570164390824185,5.688915329272548,81_left,0.3144809369004704,0.313236084012877,0.3153798261426378,0.3132917890835763,81_left,0.5607859992015407,0.5596749806922559,0.5615868820962949,0.5597247440336869,81_left,0.9797104730453868,0.9769431286904675,0.9881113965166143,0.976586365188752
81_right,211.96610534409757,250.01830065359349,117.93116493656318,229.8464282968064,81_right,2.346666666666686,2.6239446366782198,1.7029757785467308,2.5427450980392403,81_right,0.7356852461464927,0.7297471898873702,0.7586125406652163,0.7319042895927603,81_right,5.766092232684517,5.802965032543638,5.647046799996226,5.803092935382026,81_right,0.31512246687127254,0.3140045658953814,0.31610927509766523,0.3139339839865807,81_right,0.561357699574231,0.5603611031249237,0.5622359603384198,0.560298120634525,81_right,0.9811692201845534,0.9777887150315989,0.9895231560881186,0.979580756670517
820_left,218.7125259515579,232.21354863514105,132.91115724721251,231.61142637447162,820_left,4.059207996924266,4.249227220299882,3.5757324106113133,4.227251057285674,820_left,0.47292623644770476,0.4644023011938607,0.4802203956530428,0.46331615373051654,820_left,7.760817691594373,7.794614243525541,7.744697951300544,7.793269109646542,820_left,0.025651354216970044,0.025354134962139327,0.02597669101036318,0.025339150987531634,820_left,0.16016040152600156,0.15922981806853678,0.16117286065080305,0.1591827597057283,820_left,0.9707991783351868,0.9690014372256485,0.9822575320434604,0.9691051942567424
824_left,339.6293425605529,520.6655901576333,339.96973471741666,483.6363552479813,824_left,2.5780545943867863,3.516831987697046,2.6126874279123475,3.448581314878915,824_left,0.7037198347218344,0.6618715039533707,0.6891436334718152,0.6641519418413039,824_left,7.291544144794055,7.453945531415485,7.339528922844434,7.4914641777658515,824_left,0.08017033462863848,0.07877762390208363,0.07999494211628005,0.07873022912401274,824_left,0.28314366429189,0.28067351834842497,0.28283377117359954,0.28058907520431503,824_left,0.9821877497510632,0.972693096191344,0.9821698974941439,0.974635136869469
874_left,168.1391464821224,203.87460207612423,110.1286582083821,203.30795847750804,874_left,1.8893656286043914,2.172118415993866,1.417024221453302,2.1686735870819036,874_left,0.7705589694659618,0.7646018119586706,0.7949959624134643,0.7637055682316968,874_left,5.003596774233261,5.057333265641644,4.9151027140236705,5.054867058519968,874_left,0.3178703660689461,0.31680802956187115,0.3188191978331462,0.3168959614355877,874_left,0.5637999344350317,0.5628570240850435,0.5646407688372725,0.562935130752725,874_left,0.9787163535936375,0.9741928335392885,0.9860595258774935,0.9742645612852875
907_left,188.98952710495897,208.00184544405923,112.1149096501344,216.11029603998375,907_left,2.4100576701268803,2.6187466359092735,1.907204921184171,2.640861207227999,907_left,0.6610670988863223,0.6517782944614762,0.6720747115264807,0.6523449664332397,907_left,6.998673383044552,7.059796745748188,6.963372844336971,7.057771469627344,907_left,0.12653925475384986,0.12607955565547874,0.12756758700887083,0.12600146827862177,907_left,0.3557235650808783,0.3550768306373689,0.3571660496307996,0.354966855183159,907_left,0.9852624389586154,0.9837805633586524,0.9912575743270999,0.9831482877150433
949_right,151.54500576701233,184.55627835447774,87.28808919646383,168.2568858131471,949_right,2.187220299884673,2.4461976163014296,1.7351787773933258,2.354417531718586,949_right,0.7302403761087443,0.726337430785626,0.7404223633832393,0.7292107622105061,949_right,5.43552696454945,5.468053523768356,5.378480961416475,5.455287275939485,949_right,0.3174876685555979,0.3164084848920233,0.3185402077484469,0.31643074161432894,949_right,0.5634604409855211,0.5625019865671794,0.5643936638096204,0.5625217699025781,949_right,0.9806218258438627,0.9764006495267814,0.9888384062170544,0.9784848651411893
955_right,226.38806612841185,280.3989234909644,156.8661591695505,278.84985774702017,955_right,1.647827758554407,1.9627835447904696,1.1709650134563685,1.9236601307189574,955_right,0.8555532900569274,0.841353879742209,0.8865768656095486,0.8562405570590387,955_right,4.565875640870609,4.628550776476356,4.428745129396734,4.583018236424665,955_right,0.31815263386852805,0.31708729351869946,0.3196379393901229,0.31717375409836307,955_right,0.5640502050957238,0.5631050466109316,0.5653653149867994,0.5631818126487778,955_right,0.9865983868347638,0.9834010777651013,0.9907139116480008,0.9834927786229374
970_left,156.34488273740885,173.86159169550095,56.1191541714725,159.17354863513992,970_left,2.0479815455594093,2.2024759707804824,1.2146405228758246,2.169657823913895,970_left,0.727255145701621,0.7142225319101229,0.77930575816352,0.7136405241698336,970_left,6.983400027846799,7.058422572836181,6.786233648629176,7.057280041995714,970_left,0.11085498130802027,0.11060168222644087,0.11267808042953936,0.11056091844129984,970_left,0.33294891696478046,0.33256831212014304,0.33567555828439366,0.3325070201383722,970_left,0.9905366076366401,0.9894765133244988,0.9966032223367761,0.9903655505404104
970_right,203.0858285274892,209.11918492887258,67.67752402921971,212.60529027297216,970_right,2.1262591311034345,2.19987697039602,1.1343483275663304,2.2286351403306526,970_right,0.7687436205125049,0.7532998446649439,0.8116022571685394,0.7497620303713346,970_right,6.453972621843973,6.524520426918098,6.294334142733321,6.552537206576542,970_right,0.1122481097013969,0.1117919493005455,0.11432489115992264,0.11171609322472459,970_right,0.3350344903161418,0.3343530309426632,0.3381196403049114,0.33423957459391995,970_right,0.9892139065709193,0.9888937373209508,0.996405665221047,0.988708591220216
999_left,111.66280661284085,139.2955632449057,81.46448289119581,138.7495886197608,999_left,2.119492502883507,2.337162629757793,1.837047289504041,2.3314109957708693,999_left,0.7266798806678976,0.7242173280066955,0.731399732962734,0.7242989689291077,999_left,5.1673716700719865,5.190892390862634,5.14149821593787,5.190018704524031,999_left,0.31656027899244976,0.3153631145031758,0.31752009496835354,0.3152956645042772,999_left,0.562636898001233,0.561572002955254,0.5634892145980733,0.5615119451127262,999_left,0.9881744853656377,0.9852480716576852,0.9913726023567473,0.9853058924407686
999_right,108.23086505190282,137.3447135717024,73.49204152249223,121.82206843521729,999_right,2.380991926182249,2.604013840830451,2.016916570549794,2.585128796616705,999_right,0.7099218699758653,0.7074466785448805,0.7176850997582721,0.7063153400032706,999_right,5.601666966640252,5.6255854639065666,5.547861164464701,5.640177635483738,999_right,0.315731610635072,0.31450663428921033,0.3168992940194976,0.3147771824665668,999_right,0.5619000005651112,0.5608089106720847,0.5629380907519916,0.5610500712650938,999_right,0.9892091014074914,0.9863063750284301,0.9926726524171703,0.9878540230997541
1012_right,91.87324875047992,107.21085736255314,61.960753556324825,117.37676278354505,1012_right,2.7820684352172433,3.139254133025784,2.4443214148404606,3.1421453287197307,1012_right,0.6390644483298068,0.6304194174962985,0.6456315291335251,0.632369166197229,1012_right,6.491891133033687,6.565031518029395,6.453758541166056,6.544925690943818,1012_right,0.20875585999588203,0.2077012147310923,0.20959374753240895,0.20782559915071255,1012_right,0.45689808491159384,0.45574248730076977,0.45781409713158566,0.45587893036497373,1012_right,0.9856046388894664,0.9832014321067991,0.9902915436837709,0.9816085649605841
1020_right,83.82336024605964,104.29385620915048,47.3890657439452,100.64498269896168,1020_right,2.7639830834294763,3.181207227989257,2.033986928104591,3.1824375240292455,1020_right,0.677950126921847,0.6645992588106189,0.7124411993332767,0.6608411850808323,1020_right,6.256178599026762,6.354914559693801,6.074705779654428,6.364623930822968,1020_right,0.24404184969522713,0.24309517816248186,0.24515600112989994,0.24295079705687977,1020_right,0.49400592070867644,0.49304683161184787,0.49513230669175684,0.49290039263210145,1020_right,0.9896363000053968,0.9871053816757158,0.9941409404376885,0.987556518808215
1065_right,79.9941560938111,93.09663975394132,46.62217608612104,98.27793925413403,1065_right,3.9236601307189884,4.2716955017300755,3.2332948865821014,4.282399077277961,1065_right,0.547344462695794,0.5365824647974369,0.5612009000876561,0.5383472970007159,1065_right,7.855478707763754,7.929780343925345,7.7377259842695825,7.925669322266454,1065_right,0.12696752950873155,0.12653153856034743,0.12799305812199815,0.12652451627083963,1065_right,0.3563250335139696,0.35571271914333824,0.35776117469898566,0.35570284827484816,1065_right,0.9898563912062911,0.9881955665708482,0.994088418493026,0.9875385900657009
106_left,88.35900038446785,112.02414455978473,77.54940407535557,117.64948865820855,106_left,3.117631680123017,3.427327950788161,2.863760092272202,3.509450211457139,106_left,0.6257738725611216,0.6194141787710163,0.629226751985242,0.6167955822600307,106_left,6.353820077023522,6.398640736629063,6.3001652265790264,6.418319864015672,106_left,0.21342173100252312,0.21202159427340003,0.2138954639189583,0.21212681757718657,106_left,0.4619758987247312,0.460458026614153,0.4624883392248482,0.4605722718284141,106_left,0.9827312208760499,0.9781061329289051,0.9848438356664947,0.977006722293778
106_right,96.55289504036958,129.14088427527778,79.73591695501779,111.29688581314879,106_right,3.643583237216478,4.101591695501727,3.3563398692810567,3.962814302191481,106_right,0.6077324504308073,0.5988018463470182,0.6138793210231067,0.6010257257717195,106_right,7.056176869369568,7.125481080536618,6.999249174884204,7.110973430851044,106_right,0.2135024460618392,0.2122735232848219,0.2140678450204214,0.2123044794677941,106_right,0.46206324898420476,0.46073150889083103,0.46267466433815174,0.4607651022677326,106_right,0.9793316700538772,0.9723558117587302,0.9829315502192459,0.976175538216639
1103_left,85.07521722414427,102.13868512110747,66.54625144175375,105.41831603229502,1103_left,3.6259284890427015,3.990372933487142,3.2835371011149594,3.9538946559016104,1103_left,0.6449192549145691,0.6393181260725933,0.6504752411618266,0.63965210522333,1103_left,6.254478164018663,6.308651300802916,6.200872353071972,6.306104463556569,1103_left,0.28435290883448977,0.2831214781645067,0.28521335404520864,0.2831530945495928,1103_left,0.5332475117939978,0.532091606929208,0.5340536995894782,0.5321213156316826,1103_left,0.9862031075493075,0.9834358759266127,0.9892080031753588,0.9829040087573477
1103_right,77.86113033448666,94.12601307189536,59.86522106881997,99.93617839292622,1103_right,3.4814609765475044,3.874602076124601,3.178223760092299,3.934671280276849,1103_right,0.6480000396805489,0.6403375514072178,0.653589618778711,0.6407236193594512,1103_right,6.377945563021684,6.442998572981534,6.336074317294598,6.445596569630236,1103_right,0.2837921666481158,0.28246331684749637,0.2843878437314722,0.2825297068335442,1103_right,0.5327214719232892,0.5314727809093297,0.5332802675249406,0.5315352357403451,1103_right,0.9880831436229809,0.9855937593726096,0.9908374661607033,0.9847044978712672
1150_left,60.90039215686351,85.78528258362246,59.76658208381469,83.78282199154194,1150_left,4.3020069204152085,4.950096116878149,4.229327181853102,5.1441753171856615,1150_left,0.4874645090758267,0.4744402916227107,0.48788094727056525,0.4688796589936424,1150_left,9.144197314756525,9.25741048768176,9.126110629025533,9.309871571795702,1150_left,0.09171216394014013,0.0906301277966464,0.0917422159666801,0.0906123886636923,1150_left,0.30284016236315175,0.3010483811559969,0.30288977527589156,0.3010189174515321,1150_left,0.9877005405658712,0.9826747814617537,0.9879295251504622,0.9830791989367232
1150_right,219.6524413687019,304.6878892733561,165.50185313340702,250.02269896193587,1150_right,4.81916186082289,6.183467896962783,5.074079200307661,6.128135332564423,1150_right,0.5045774555099238,0.47658113167407296,0.48830799067831365,0.4771377061989557,1150_right,9.335002502309582,9.563666519055447,9.422627548665709,9.568885913948657,1150_right,0.09111426170486285,0.09010824163243634,0.09115168510144782,0.09003911174257795,1150_right,0.3018513900992719,0.30018034851141795,0.3019133735054607,0.3000651791570924,1150_right,0.9800327868957255,0.9723027525781033,0.9849552741136163,0.9772720190134422
1206_right,186.77973087274174,223.96951941560891,117.94878892733433,224.40815071126357,1206_right,2.688012302960444,3.101945405613259,2.055670895809324,3.067650903498676,1206_right,0.7181334074282846,0.7074518261529744,0.7362001867360719,0.7106226080378036,1206_right,5.661149851257701,5.739464052256127,5.547587984186328,5.726933942735252,1206_right,0.3137328474941101,0.3125099341763829,0.3150472186118343,0.31265359926482594,1206_right,0.560118601274864,0.5590258797018103,0.5612906721225949,0.5591543608564865,1206_right,0.9879960403645667,0.9856059270560569,0.9924196673016054,0.9855777371002019
1213_left,68.59334102268376,86.97464052287555,76.8683737024225,115.1026220684349,1213_left,2.34878892733565,2.782006920415233,2.3765628604382956,2.8852595155709357,1213_left,0.6057647234697359,0.5830613930655933,0.607325848827891,0.5854797630451083,1213_left,7.3517231589860055,7.484704259569662,7.341582562949156,7.4611281191813426,1213_left,0.07339932067059056,0.07222054688397282,0.07342536276453572,0.0723128417913969,1213_left,0.270923089954678,0.26873880792318183,0.2709711474761395,0.26891047170275256,1213_left,0.9780671383947955,0.9721896801451939,0.975421179707884,0.963195700302916
1213_right,44.75220299884656,88.7790542099201,93.09428681276503,120.53250288350642,1213_right,1.8223760092272396,2.5768550557478056,2.4061514801999255,2.811564782775859,1213_right,0.6396849612042977,0.6108551366963363,0.6236544418463741,0.6053381557637076,1213_right,7.487419201498548,7.672789258236548,7.577006626174021,7.684316026032943,1213_right,0.07402168680575791,0.07295033061101956,0.0740832283327576,0.07304978994711317,1213_right,0.2720692683964102,0.27009318875347366,0.27218234390341633,0.2702772464472605,1213_right,0.9833260669128909,0.9669223879443171,0.96531460341409,0.9550915764313737
1219_left,76.38649750096111,105.24555171088004,55.81791618608265,94.49790080738131,1219_left,3.2246366782007376,3.7890657439446978,2.6059823144944616,3.662529796232258,1219_left,0.6251235193417966,0.6125832427909844,0.6569503528082649,0.6105120345531324,1219_left,7.728446485838361,7.828257736796563,7.53426282526311,7.827975113400462,1219_left,0.1515907547462375,0.15019013424730476,0.15206462861931222,0.1500839730852048,1219_left,0.38934657407795115,0.38754371914315006,0.3899546494392806,0.38740672823946254,1219_left,0.9895594189282304,0.9856149352172257,0.9923707527080856,0.9870839346380674
1225_left,115.35203383314142,126.36349096501368,102.52429065743945,174.34835832372127,1225_left,3.306236063052701,3.5412533640907684,3.1017608612072602,3.7464975009612194,1225_left,0.6497653142916713,0.6447237033665744,0.6506222300930771,0.6436100946361976,1225_left,6.3421190489163255,6.387628369266976,6.314377732556715,6.381129789289839,1225_left,0.2728859622648312,0.2716155989452493,0.27343283358469317,0.27160080642097695,1225_left,0.5223848794374041,0.521167534431347,0.5229080546182983,0.5211533425211594,1225_left,0.9490292047246082,0.9441635538253419,0.9546974209625619,0.922960400580593
1225_right,21.39414071510961,25.092533640907398,17.597816224529037,25.862637447135803,1225_right,1.8836755094194708,1.9708112264513857,1.7308419838523812,1.9812995001922533,1225_right,0.7320187491665611,0.7299763991032755,0.736448324475208,0.7297232972442617,1225_right,4.935885999586173,4.9556191140275505,4.904975863930116,4.960465483094227,1225_right,0.36280567344562265,0.36145631208887946,0.3633209702416823,0.36134378410929696,1225_right,0.60233352342836,0.6012123685428299,0.6027611220389735,0.601118777039361,1225_right,0.984307675086842,0.9815949518127002,0.9870922298944065,0.9810300906525761
1250_right,98.83589388696603,126.52293733179546,79.28673587081934,124.99915417147163,1250_right,3.386574394463687,3.761414840445978,3.0466743560169376,3.8109034986543784,1250_right,0.6183511457518821,0.6102758224607683,0.6249282378008736,0.6124580172335511,1250_right,6.933496874630307,6.992487209578464,6.866858603634915,6.99959257016514,1250_right,0.2094742491760408,0.20841001566694037,0.21014975903894065,0.20862047161643837,1250_right,0.45768356882899,0.45651945814712036,0.4584209408817846,0.45674990051059494,1250_right,0.9807932670585697,0.9754128568809597,0.9845922457744943,0.9757089729484124
1279_left,54.92392156862786,71.61431757016548,35.876093810073336,65.64126105344128,1279_left,2.3727489427143644,2.780453671664771,1.9255824682814402,2.824252210688204,1279_left,0.6612453106837477,0.634263582241936,0.6986592924585132,0.6283441659967689,1279_left,7.295981230437228,7.413349628122834,7.126499140965335,7.442021728120826,1279_left,0.09799111659801385,0.09676520464063078,0.0986120277579336,0.09674171442947517,1279_left,0.31303532803505396,0.31107106043576405,0.3140255208704121,0.311033301158373,1279_left,0.9883655605617533,0.9848300476748597,0.9924004214355898,0.9860953111817735
1279_right,36.2070895809305,49.73613225682448,28.40415224913491,49.929488658208605,1279_right,2.1370857362552984,2.5927566320645985,1.8694655901576491,2.519784698192999,1279_right,0.6280984907165346,0.6011610066589081,0.6556359362428729,0.6033176957359053,1279_right,7.943115287121667,8.08263770465896,7.809187510621465,8.070178221755755,1279_right,0.031707703584860226,0.030743711650252515,0.03223583937860825,0.030753606759060078,1279_right,0.17806657065507897,0.17533884809206576,0.1795434192016189,0.17536706292533977,1279_right,0.9843523510421,0.978506756762099,0.9877253858625014,0.9784237279081174
1289_left,58.95089580930475,78.10875816993459,57.10452902729721,77.82539023452543,1289_left,2.3412226066897315,2.674140715109586,2.177070357554798,2.7536178392925983,1289_left,0.6220792462244714,0.6105507302313555,0.6304544937376422,0.6055650292671687,1289_left,7.498390470298749,7.596366978028951,7.448185422246171,7.628278591674003,1289_left,0.13846646176514202,0.13795701549739625,0.13951668510662144,0.13790743518189633,1289_left,0.37211081919925687,0.3714256527185437,0.37351932360538115,0.37135890346388134,1289_left,0.991252795029786,0.988409942897712,0.9915266255957401,0.988451990046192
1289_right,59.35203383314137,66.4969473279511,28.10033064206075,67.78992695117321,1289_right,2.887474048442914,3.197078046905058,2.340976547481734,3.3420991926182415,1289_right,0.6038085798543161,0.5930365840253902,0.6209364164471557,0.5873042829434783,1289_right,7.264833997994403,7.353743937105412,7.136870589765566,7.404744195006893,1289_right,0.16408778855203277,0.16327688238679097,0.16484069236080354,0.16318508484818123,1289_right,0.4050775093139988,0.4040753424632478,0.40600577872833726,0.4039617368615266,1289_right,0.9888397876373555,0.987497547987427,0.9947167043073851,0.9872544478701712
1349_left,51.668281430219466,69.39527873894716,43.48801230296112,74.59383314109925,1349_left,2.6674048442907092,3.4750326797386144,2.7670895809304388,3.5832064590542654,1349_left,0.5526127947657374,0.5087263231770397,0.5462295352717141,0.5091447887513287,1349_left,9.316096298794386,9.593697798684422,9.381233955759093,9.616509445908303,1349_left,0.043473871774098075,0.04277774475584687,0.0435481092136065,0.042725846342185535,1349_left,0.20850388911024675,0.20682781427034147,0.20868183728730802,0.20670231334502653,1349_left,0.9914598659014013,0.988534153275377,0.9928147190726571,0.9876802335085384
1349_right,135.371780084582,167.57734717416238,92.14722029988492,145.96858131487906,1349_right,3.4125643983083664,4.177670126874301,3.401660899653991,4.305036524413718,1349_right,0.5157072815850544,0.48404847786311567,0.5111984210993602,0.47036687313453307,1349_right,9.1172327788447,9.337273909523134,9.183902284113538,9.419613763797813,1349_right,0.04319183125527238,0.0423673824916658,0.043134687764635526,0.04238376385269262,1349_right,0.20782644503352402,0.2058333852698969,0.20768892065932532,0.20587317419395035,1349_right,0.9792402329381373,0.9743143123643695,0.9858761511582492,0.9776181745993516
1364_right,57.87186466743635,82.17053440984223,57.83244905805527,83.70698961937718,1364_right,3.6945790080738563,4.32133794694354,3.6265282583621943,4.35723183391004,1364_right,0.48431144942814625,0.4697651697424604,0.48704041728101993,0.46861077051107897,1364_right,8.7486226438262,8.869901908332002,8.726337020386445,8.876523793331167,1364_right,0.053221906281868035,0.052481067273537026,0.05331467585368123,0.05245574415305621,1364_right,0.23069873489438134,0.22908746642611644,0.23089970951406852,0.22903219021145524,1364_right,0.9862331874378624,0.9804548886272803,0.9862439539195522,0.9800894268665019
1366_left,267.4549480968846,265.58214532872006,109.70511341791668,279.5917723952331,1366_left,2.594571318723588,2.7446828143022075,1.4868281430219257,2.820745866974254,1366_left,0.6878259998656766,0.6706580790477749,0.7381247541203854,0.671161314730736,1366_left,7.2678803304398105,7.365230405408616,6.99429170365075,7.385722195875192,1366_left,0.12041637065920137,0.12009708069279834,0.12207734079150051,0.12012281332069807,1366_left,0.34701062038387437,0.3465502570952709,0.3493956794116099,0.34658738194097327,1366_left,0.9856933363723848,0.9857939707980415,0.9941318568577336,0.9850445937231291
